Observation,Label,Prediction,Threshold,Explanation,Change
412,True,0.38606828359774653,0.35,2,verification_status::Not Verified from 1.0 to 0.0
412,True,0.38606828359774653,0.35,3,dti from 0.026881720430107503 to 0.19066003584229377
412,True,0.38606828359774653,0.35,4,revol_bal from 0.027027027027027195 to 0.1916900900900903
412,True,0.38606828359774653,0.35,4,open_acc from 0.12305553141566003 to 0.2093490759247994
413,False,0.12712194024084975,0.35,0,No Explanation
414,False,0.2773423748908567,0.35,0,No Explanation
415,False,0.4305379956094338,0.35,1,home_ownership::nan from 0.0 to 1.0
415,False,0.4305379956094338,0.35,2,purpose::small_business from 0.0 to 1.0
415,False,0.4305379956094338,0.35,2,verification_status::Not Verified from 1.0 to 0.0
415,False,0.4305379956094338,0.35,3,dti from 0.0 to 0.19066003584229377
415,False,0.4305379956094338,0.35,3,purpose::small_business from 0.0 to 1.0
415,False,0.4305379956094338,0.35,4,revol_bal from 0.0 to 0.1916900900900903
415,False,0.4305379956094338,0.35,4,purpose::small_business from 0.0 to 1.0
415,False,0.4305379956094338,0.35,5,revol_util from 1.0 to 0.0
415,False,0.4305379956094338,0.35,5,purpose::small_business from 0.0 to 1.0
415,False,0.4305379956094338,0.35,6,dti from 0.0 to 0.19066003584229377
415,False,0.4305379956094338,0.35,6,verification_status::Not Verified from 1.0 to 0.0
415,False,0.4305379956094338,0.35,7,revol_bal from 0.0 to 0.1916900900900903
415,False,0.4305379956094338,0.35,7,verification_status::Not Verified from 1.0 to 0.0
415,False,0.4305379956094338,0.35,8,revol_util from 1.0 to 0.0
415,False,0.4305379956094338,0.35,8,verification_status::Not Verified from 1.0 to 0.0
416,False,0.24715910914236874,0.35,0,No Explanation
417,False,0.04411037612924592,0.35,0,No Explanation
418,False,0.07750804000276594,0.35,0,No Explanation
419,False,0.18339555159126186,0.35,0,No Explanation
420,False,0.08463562968392545,0.35,0,No Explanation
421,False,0.346617013859817,0.35,0,No Explanation
422,False,0.26134935897858375,0.35,0,No Explanation
423,False,0.1419640297968522,0.35,0,No Explanation
424,False,0.0733245893256311,0.35,0,No Explanation
425,False,0.06990893173195185,0.35,0,No Explanation
426,False,0.0841158651357135,0.35,0,No Explanation
427,False,0.08106380799169839,0.35,0,No Explanation
428,False,0.15593628768964865,0.35,0,No Explanation
429,False,0.27336619260349626,0.35,0,No Explanation
430,False,0.18123883222460344,0.35,0,No Explanation
431,True,0.19325110508851998,0.35,0,No Explanation
432,False,0.07582658653597858,0.35,0,No Explanation
433,False,0.088652783236083,0.35,0,No Explanation
434,False,0.4128827352972786,0.35,1,home_ownership::nan from 0.0 to 1.0
434,False,0.4128827352972786,0.35,2,purpose::small_business from 0.0 to 1.0
434,False,0.4128827352972786,0.35,3,verification_status::Not Verified from 1.0 to 0.0
434,False,0.4128827352972786,0.35,4,dti from 0.16129032258064502 to 0.19066003584229377
434,False,0.4128827352972786,0.35,4,open_acc from 0.004041018510471887 to 0.2093490759247994
434,False,0.4128827352972786,0.35,4,home_ownership::ANY from 1.0 to 0.0
434,False,0.4128827352972786,0.35,5,revol_bal from 0.16216216216216228 to 0.1916900900900903
434,False,0.4128827352972786,0.35,5,open_acc from 0.004041018510471887 to 0.2093490759247994
434,False,0.4128827352972786,0.35,5,home_ownership::ANY from 1.0 to 0.0
435,False,0.08809097001967425,0.35,0,No Explanation
436,False,0.1669401648691189,0.35,0,No Explanation
437,False,0.06809655133679547,0.35,0,No Explanation
438,False,0.17140053413451023,0.35,0,No Explanation
439,False,0.09908780143710676,0.35,0,No Explanation
440,False,0.3014441130916421,0.35,0,No Explanation
441,False,0.05167860606419787,0.35,0,No Explanation
442,False,0.08694686349104513,0.35,0,No Explanation
443,True,0.045992455390884465,0.35,0,No Explanation
444,False,0.15725884813296798,0.35,0,No Explanation
445,False,0.2787966887490608,0.35,0,No Explanation
446,False,0.11765513105657409,0.35,0,No Explanation
447,True,0.13826201030367366,0.35,0,No Explanation
448,False,0.1502044381309539,0.35,0,No Explanation
449,False,0.15040271546525927,0.35,0,No Explanation
450,True,0.11391965317242364,0.35,0,No Explanation
451,False,0.09540841672914188,0.35,0,No Explanation
452,False,0.38855740524654403,0.35,1,home_ownership::nan from 0.0 to 1.0
452,False,0.38855740524654403,0.35,2,verification_status::Not Verified from 1.0 to 0.0
452,False,0.38855740524654403,0.35,3,emp_length::9 years from 0.0 to 1.0
452,False,0.38855740524654403,0.35,4,dti from 0.08064516129032251 to 0.19066003584229377
452,False,0.38855740524654403,0.35,4,revol_bal from 0.08108108108108114 to 0.1916900900900903
452,False,0.38855740524654403,0.35,5,dti from 0.08064516129032251 to 0.19066003584229377
452,False,0.38855740524654403,0.35,5,open_acc from 0.11240983749022335 to 0.2093490759247994
452,False,0.38855740524654403,0.35,6,loan_amnt from 0.05555555555555555 to 0.01732592592592593
452,False,0.38855740524654403,0.35,6,funded_amnt from 0.171875 to 0.16569427083333332
452,False,0.38855740524654403,0.35,6,dti from 0.08064516129032251 to 0.19066003584229377
453,False,0.20218508065127594,0.35,0,No Explanation
454,False,0.2501961095947471,0.35,0,No Explanation
455,False,0.19113521566803687,0.35,0,No Explanation
456,False,0.20662729948859013,0.35,0,No Explanation
457,False,0.19239718041790893,0.35,0,No Explanation
458,False,0.415761115468302,0.35,1,home_ownership::nan from 0.0 to 1.0
458,False,0.415761115468302,0.35,2,purpose::small_business from 0.0 to 1.0
458,False,0.415761115468302,0.35,3,verification_status::Not Verified from 1.0 to 0.0
458,False,0.415761115468302,0.35,4,open_acc from 0.03841140175545321 to 0.2093490759247994
458,False,0.415761115468302,0.35,4,emp_length::9 years from 0.0 to 1.0
458,False,0.415761115468302,0.35,5,emp_length::9 years from 0.0 to 1.0
458,False,0.415761115468302,0.35,5,home_ownership::ANY from 1.0 to 0.0
459,False,0.24584184025711184,0.35,0,No Explanation
460,False,0.32555171509394387,0.35,0,No Explanation
461,False,0.29164903248553314,0.35,0,No Explanation
462,False,0.05648290628363052,0.35,0,No Explanation
463,False,0.14708085035630034,0.35,0,No Explanation
464,True,0.12700263221725663,0.35,0,No Explanation
465,False,0.1059993958401347,0.35,0,No Explanation
466,True,0.5394119687669916,0.35,1,purpose::major_purchase from 1.0 to 0.0
466,True,0.5394119687669916,0.35,1,home_ownership::nan from 0.0 to 1.0
466,True,0.5394119687669916,0.35,2,home_ownership::nan from 0.0 to 1.0
466,True,0.5394119687669916,0.35,2,verification_status::Not Verified from 1.0 to 0.0
466,True,0.5394119687669916,0.35,3,dti from 0.0 to 0.19066003584229377
466,True,0.5394119687669916,0.35,3,home_ownership::nan from 0.0 to 1.0
466,True,0.5394119687669916,0.35,4,emp_length::9 years from 0.0 to 1.0
466,True,0.5394119687669916,0.35,4,home_ownership::nan from 0.0 to 1.0
466,True,0.5394119687669916,0.35,5,revol_bal from 0.0 to 0.1916900900900903
466,True,0.5394119687669916,0.35,5,home_ownership::nan from 0.0 to 1.0
466,True,0.5394119687669916,0.35,6,funded_amnt from 0.21875 to 0.16569427083333332
466,True,0.5394119687669916,0.35,6,open_acc from 0.16138002954723213 to 0.2093490759247994
466,True,0.5394119687669916,0.35,6,home_ownership::nan from 0.0 to 1.0
467,False,0.12291351354118599,0.35,0,No Explanation
468,False,0.053632353056819536,0.35,0,No Explanation
469,False,0.08603933093523677,0.35,0,No Explanation
470,False,0.3922692032618002,0.35,1,home_ownership::nan from 0.0 to 1.0
470,False,0.3922692032618002,0.35,2,verification_status::Not Verified from 1.0 to 0.0
470,False,0.3922692032618002,0.35,3,dti from 0.10752688172043001 to 0.19066003584229377
470,False,0.3922692032618002,0.35,3,open_acc from 0.04236551664204398 to 0.2093490759247994
470,False,0.3922692032618002,0.35,4,revol_bal from 0.10810810810810834 to 0.1916900900900903
470,False,0.3922692032618002,0.35,4,open_acc from 0.04236551664204398 to 0.2093490759247994
470,False,0.3922692032618002,0.35,5,open_acc from 0.04236551664204398 to 0.2093490759247994
470,False,0.3922692032618002,0.35,5,revol_util from 1.0 to 0.0
471,False,0.21811558940050593,0.35,0,No Explanation
472,False,0.04946303879474728,0.35,0,No Explanation
473,False,0.18110338327948214,0.35,0,No Explanation
474,True,0.20380747177156705,0.35,0,No Explanation
475,False,0.13462867798883546,0.35,0,No Explanation
476,False,0.29069893490823856,0.35,0,No Explanation
477,False,0.23911377607125325,0.35,0,No Explanation
478,False,0.1463284737949173,0.35,0,No Explanation
479,False,0.047397618619774165,0.35,0,No Explanation
480,False,0.09529645996937346,0.35,0,No Explanation
481,True,0.3943718603116294,0.35,1,home_ownership::nan from 0.0 to 1.0
481,True,0.3943718603116294,0.35,2,verification_status::Not Verified from 1.0 to 0.0
481,True,0.3943718603116294,0.35,3,dti from 0.0 to 0.19066003584229377
481,True,0.3943718603116294,0.35,4,revol_bal from 0.0 to 0.1916900900900903
481,True,0.3943718603116294,0.35,4,open_acc from 0.11771095854697142 to 0.2093490759247994
482,False,0.26052557378131563,0.35,0,No Explanation
483,False,0.14065268965090022,0.35,0,No Explanation
484,False,0.33957981745209614,0.35,0,No Explanation
485,False,0.3357905129663441,0.35,0,No Explanation
486,False,0.16677060441631267,0.35,0,No Explanation
487,False,0.2110749874444089,0.35,0,No Explanation
488,False,0.38395601811508867,0.35,1,home_ownership::nan from 0.0 to 1.0
488,False,0.38395601811508867,0.35,2,purpose::small_business from 0.0 to 1.0
488,False,0.38395601811508867,0.35,3,verification_status::Not Verified from 1.0 to 0.0
488,False,0.38395601811508867,0.35,4,pub_rec from 1.0 to 0.0
488,False,0.38395601811508867,0.35,4,home_ownership::ANY from 1.0 to 0.0
489,False,0.3130209390776479,0.35,0,No Explanation
490,False,0.5317420422198436,0.35,1,purpose::small_business from 0.0 to 1.0
490,False,0.5317420422198436,0.35,1,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,2,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,2,verification_status::Not Verified from 1.0 to 0.0
490,False,0.5317420422198436,0.35,3,dti from 0.0 to 0.19066003584229377
490,False,0.5317420422198436,0.35,3,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,4,revol_bal from 0.0 to 0.1916900900900903
490,False,0.5317420422198436,0.35,4,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,5,open_acc from 0.027939515077778754 to 0.2093490759247994
490,False,0.5317420422198436,0.35,5,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,6,home_ownership::ANY from 1.0 to 0.0
490,False,0.5317420422198436,0.35,6,home_ownership::nan from 0.0 to 1.0
490,False,0.5317420422198436,0.35,7,revol_util from 1.0 to 0.0
490,False,0.5317420422198436,0.35,7,home_ownership::nan from 0.0 to 1.0
491,False,0.2135049521751054,0.35,0,No Explanation
492,False,0.23559956322374687,0.35,0,No Explanation
493,False,0.17798230932472212,0.35,0,No Explanation
494,False,0.19772966986389168,0.35,0,No Explanation
495,True,0.19339815220467516,0.35,0,No Explanation
496,False,0.5098118213541123,0.35,1,home_ownership::nan from 0.0 to 1.0
496,False,0.5098118213541123,0.35,2,dti from 0.026881720430107503 to 0.19066003584229377
496,False,0.5098118213541123,0.35,2,purpose::small_business from 0.0 to 1.0
496,False,0.5098118213541123,0.35,2,verification_status::Not Verified from 1.0 to 0.0
496,False,0.5098118213541123,0.35,3,revol_bal from 0.027027027027027195 to 0.1916900900900903
496,False,0.5098118213541123,0.35,3,purpose::small_business from 0.0 to 1.0
496,False,0.5098118213541123,0.35,3,verification_status::Not Verified from 1.0 to 0.0
496,False,0.5098118213541123,0.35,4,purpose::small_business from 0.0 to 1.0
496,False,0.5098118213541123,0.35,4,home_ownership::ANY from 1.0 to 0.0
496,False,0.5098118213541123,0.35,4,verification_status::Not Verified from 1.0 to 0.0
496,False,0.5098118213541123,0.35,5,open_acc from 0.10332840879464675 to 0.2093490759247994
496,False,0.5098118213541123,0.35,5,purpose::small_business from 0.0 to 1.0
496,False,0.5098118213541123,0.35,5,verification_status::Not Verified from 1.0 to 0.0
496,False,0.5098118213541123,0.35,6,funded_amnt from 0.203125 to 0.16569427083333332
496,False,0.5098118213541123,0.35,6,purpose::small_business from 0.0 to 1.0
496,False,0.5098118213541123,0.35,6,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,1,home_ownership::nan from 0.0 to 1.0
497,False,0.42724524945306913,0.35,2,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,2,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,3,emp_length::9 years from 0.0 to 1.0
497,False,0.42724524945306913,0.35,3,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,4,dti from 0.026881720430107503 to 0.19066003584229377
497,False,0.42724524945306913,0.35,4,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,5,revol_bal from 0.027027027027027195 to 0.1916900900900903
497,False,0.42724524945306913,0.35,5,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,6,open_acc from 0.07425914660641349 to 0.2093490759247994
497,False,0.42724524945306913,0.35,6,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,7,purpose::small_business from 0.0 to 1.0
497,False,0.42724524945306913,0.35,7,home_ownership::ANY from 1.0 to 0.0
497,False,0.42724524945306913,0.35,8,emp_length::9 years from 0.0 to 1.0
497,False,0.42724524945306913,0.35,8,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,9,dti from 0.026881720430107503 to 0.19066003584229377
497,False,0.42724524945306913,0.35,9,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,10,revol_bal from 0.027027027027027195 to 0.1916900900900903
497,False,0.42724524945306913,0.35,10,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,11,open_acc from 0.07425914660641349 to 0.2093490759247994
497,False,0.42724524945306913,0.35,11,verification_status::Not Verified from 1.0 to 0.0
497,False,0.42724524945306913,0.35,12,home_ownership::ANY from 1.0 to 0.0
497,False,0.42724524945306913,0.35,12,verification_status::Not Verified from 1.0 to 0.0
498,False,0.16088232001154168,0.35,0,No Explanation
499,False,0.21353622519858187,0.35,0,No Explanation
500,False,0.06642030020919168,0.35,0,No Explanation
501,False,0.08611328623211494,0.35,0,No Explanation
502,False,0.4061456998187348,0.35,1,home_ownership::nan from 0.0 to 1.0
502,False,0.4061456998187348,0.35,2,purpose::small_business from 0.0 to 1.0
502,False,0.4061456998187348,0.35,3,verification_status::Not Verified from 1.0 to 0.0
502,False,0.4061456998187348,0.35,4,dti from 0.13440860215053752 to 0.19066003584229377
502,False,0.4061456998187348,0.35,4,open_acc from 0.07556270096463022 to 0.2093490759247994
502,False,0.4061456998187348,0.35,4,home_ownership::ANY from 1.0 to 0.0
502,False,0.4061456998187348,0.35,5,revol_bal from 0.13513513513513553 to 0.1916900900900903
502,False,0.4061456998187348,0.35,5,open_acc from 0.07556270096463022 to 0.2093490759247994
502,False,0.4061456998187348,0.35,5,home_ownership::ANY from 1.0 to 0.0
503,False,0.12228393436083185,0.35,0,No Explanation
504,True,0.29071878701892656,0.35,0,No Explanation
505,False,0.2855173047461723,0.35,0,No Explanation
506,False,0.3269071559081109,0.35,0,No Explanation
507,False,0.19564040059942508,0.35,0,No Explanation
508,False,0.08801453511765078,0.35,0,No Explanation
509,False,0.28870687337395384,0.35,0,No Explanation
510,False,0.1845561517723963,0.35,0,No Explanation
511,False,0.05185428024571509,0.35,0,No Explanation
512,False,0.16108511419494406,0.35,0,No Explanation
513,False,0.11552594067176244,0.35,0,No Explanation
514,False,0.13086525985419648,0.35,0,No Explanation
515,False,0.050691833110262645,0.35,0,No Explanation
516,False,0.2939215235585116,0.35,0,No Explanation
517,False,0.0571537507216849,0.35,0,No Explanation
518,True,0.2100015115474477,0.35,0,No Explanation
519,True,0.19594377735554866,0.35,0,No Explanation
520,False,0.07592337733911474,0.35,0,No Explanation
521,False,0.2069012953365554,0.35,0,No Explanation
522,False,0.17592679921553112,0.35,0,No Explanation
523,False,0.3923948373149036,0.35,1,home_ownership::nan from 0.0 to 1.0
523,False,0.3923948373149036,0.35,2,emp_length::6 years from 1.0 to 0.0
523,False,0.3923948373149036,0.35,3,verification_status::Not Verified from 1.0 to 0.0
524,False,0.13221626625599403,0.35,0,No Explanation
525,False,0.11164394085656558,0.35,0,No Explanation
526,False,0.1916320608770986,0.35,0,No Explanation
527,False,0.19824445102892815,0.35,0,No Explanation
528,False,0.3925695365788019,0.35,1,home_ownership::nan from 0.0 to 1.0
528,False,0.3925695365788019,0.35,2,purpose::small_business from 0.0 to 1.0
528,False,0.3925695365788019,0.35,3,verification_status::Not Verified from 1.0 to 0.0
528,False,0.3925695365788019,0.35,4,funded_amnt from 0.203125 to 0.16569427083333332
528,False,0.3925695365788019,0.35,4,open_acc from 0.11384374728426175 to 0.2093490759247994
528,False,0.3925695365788019,0.35,4,home_ownership::ANY from 1.0 to 0.0
529,False,0.27846750908321993,0.35,0,No Explanation
530,False,0.4064776529607992,0.35,1,home_ownership::nan from 0.0 to 1.0
530,False,0.4064776529607992,0.35,2,verification_status::Not Verified from 1.0 to 0.0
530,False,0.4064776529607992,0.35,3,dti from 0.026881720430107503 to 0.19066003584229377
530,False,0.4064776529607992,0.35,3,revol_bal from 0.027027027027027195 to 0.1916900900900903
530,False,0.4064776529607992,0.35,4,funded_amnt from 0.25 to 0.16569427083333332
530,False,0.4064776529607992,0.35,4,dti from 0.026881720430107503 to 0.19066003584229377
530,False,0.4064776529607992,0.35,5,dti from 0.026881720430107503 to 0.19066003584229377
530,False,0.4064776529607992,0.35,5,open_acc from 0.152255149039715 to 0.2093490759247994
531,False,0.2966225217552424,0.35,0,No Explanation
532,False,0.17194910383255205,0.35,0,No Explanation
533,False,0.13143989232796202,0.35,0,No Explanation
534,False,0.21195258114016988,0.35,0,No Explanation
535,False,0.10682694790009743,0.35,0,No Explanation
536,False,0.2238992962207801,0.35,0,No Explanation
537,False,0.238262734240144,0.35,0,No Explanation
538,False,0.16990384285446025,0.35,0,No Explanation
539,False,0.30146785098190115,0.35,0,No Explanation
540,False,0.04621039922356426,0.35,0,No Explanation
541,False,0.3066544518082568,0.35,0,No Explanation
542,False,0.46914783263477455,0.35,1,home_ownership::nan from 0.0 to 1.0
542,False,0.46914783263477455,0.35,2,purpose::small_business from 0.0 to 1.0
542,False,0.46914783263477455,0.35,2,verification_status::Not Verified from 1.0 to 0.0
542,False,0.46914783263477455,0.35,3,funded_amnt from 0.296875 to 0.16569427083333332
542,False,0.46914783263477455,0.35,3,dti from 0.10752688172043001 to 0.19066003584229377
542,False,0.46914783263477455,0.35,3,purpose::small_business from 0.0 to 1.0
542,False,0.46914783263477455,0.35,4,funded_amnt from 0.296875 to 0.16569427083333332
542,False,0.46914783263477455,0.35,4,purpose::small_business from 0.0 to 1.0
542,False,0.46914783263477455,0.35,4,home_ownership::ANY from 1.0 to 0.0
542,False,0.46914783263477455,0.35,5,funded_amnt from 0.296875 to 0.16569427083333332
542,False,0.46914783263477455,0.35,5,revol_bal from 0.10810810810810834 to 0.1916900900900903
542,False,0.46914783263477455,0.35,5,purpose::small_business from 0.0 to 1.0
543,False,0.05191995522380926,0.35,0,No Explanation
544,False,0.0920669782534874,0.35,0,No Explanation
545,False,0.18638643209592845,0.35,0,No Explanation
546,False,0.2528090925767638,0.35,0,No Explanation
547,False,0.08888364512471154,0.35,0,No Explanation
548,False,0.15431097505866542,0.35,0,No Explanation
549,True,0.23790264830188362,0.35,0,No Explanation
550,False,0.36517858942939,0.35,1,home_ownership::nan from 0.0 to 1.0
550,False,0.36517858942939,0.35,2,purpose::small_business from 0.0 to 1.0
550,False,0.36517858942939,0.35,3,verification_status::Not Verified from 1.0 to 0.0
550,False,0.36517858942939,0.35,4,home_ownership::ANY from 1.0 to 0.0
550,False,0.36517858942939,0.35,5,delinq_2yrs from 0.5469135802469135 to 0.3236586851851852
550,False,0.36517858942939,0.35,5,open_acc from 0.13904579820978535 to 0.2093490759247994
550,False,0.36517858942939,0.35,5,fico_range_high from 1.0 to 0.0
551,False,0.345490187380549,0.35,0,No Explanation
552,False,0.1009831528330636,0.35,0,No Explanation
553,False,0.08626995789139955,0.35,0,No Explanation
554,False,0.16739655949488735,0.35,0,No Explanation
555,False,0.07734910778222061,0.35,0,No Explanation
556,True,0.20089508233964815,0.35,0,No Explanation
557,False,0.2163984016242819,0.35,0,No Explanation
558,False,0.3525277547372225,0.35,1,home_ownership::nan from 0.0 to 1.0
558,False,0.3525277547372225,0.35,2,verification_status::Not Verified from 1.0 to 0.0
558,False,0.3525277547372225,0.35,3,dti from 0.10752688172043001 to 0.19066003584229377
558,False,0.3525277547372225,0.35,4,revol_bal from 0.10810810810810834 to 0.1916900900900903
558,False,0.3525277547372225,0.35,5,funded_amnt from 0.21875 to 0.16569427083333332
558,False,0.3525277547372225,0.35,6,open_acc from 0.17997740505779092 to 0.2093490759247994
559,False,0.18716566262958467,0.35,0,No Explanation
560,True,0.4234098465201005,0.35,1,home_ownership::nan from 0.0 to 1.0
560,True,0.4234098465201005,0.35,2,purpose::small_business from 0.0 to 1.0
560,True,0.4234098465201005,0.35,3,dti from 0.10752688172043001 to 0.19066003584229377
560,True,0.4234098465201005,0.35,3,verification_status::Not Verified from 1.0 to 0.0
560,True,0.4234098465201005,0.35,4,home_ownership::ANY from 1.0 to 0.0
560,True,0.4234098465201005,0.35,4,verification_status::Not Verified from 1.0 to 0.0
560,True,0.4234098465201005,0.35,5,revol_bal from 0.10810810810810834 to 0.1916900900900903
560,True,0.4234098465201005,0.35,5,verification_status::Not Verified from 1.0 to 0.0
560,True,0.4234098465201005,0.35,6,emp_length::3 years from 1.0 to 0.0
560,True,0.4234098465201005,0.35,6,verification_status::Not Verified from 1.0 to 0.0
560,True,0.4234098465201005,0.35,7,loan_amnt from 0.05555555555555555 to 0.01732592592592593
560,True,0.4234098465201005,0.35,7,verification_status::Not Verified from 1.0 to 0.0
560,True,0.4234098465201005,0.35,8,delinq_2yrs from 0.4993827160493827 to 0.3236586851851852
560,True,0.4234098465201005,0.35,8,verification_status::Not Verified from 1.0 to 0.0
561,False,0.04681420614830243,0.35,0,No Explanation
562,False,0.10018744232377387,0.35,0,No Explanation
563,False,0.23714054320354952,0.35,0,No Explanation
564,False,0.061183365150861695,0.35,0,No Explanation
565,False,0.32932316375934634,0.35,0,No Explanation
566,False,0.11174983781596186,0.35,0,No Explanation
567,False,0.18218132697921088,0.35,0,No Explanation
568,False,0.24336225593824143,0.35,0,No Explanation
569,False,0.0965700573857829,0.35,0,No Explanation
570,False,0.22593344066569063,0.35,0,No Explanation
571,False,0.25434070729083225,0.35,0,No Explanation
572,False,0.07549887314992239,0.35,0,No Explanation
573,True,0.13570298608842477,0.35,0,No Explanation
574,False,0.06569339748581907,0.35,0,No Explanation
575,False,0.130399099362033,0.35,0,No Explanation
576,False,0.30749958514572223,0.35,0,No Explanation
577,False,0.07794369311432016,0.35,0,No Explanation
578,False,0.11258314520816906,0.35,0,No Explanation
579,False,0.059968359343683136,0.35,0,No Explanation
580,False,0.03156608192212984,0.35,0,No Explanation
581,False,0.23879070467639796,0.35,0,No Explanation
582,False,0.24357150820210433,0.35,0,No Explanation
583,False,0.15538091141831495,0.35,0,No Explanation
584,False,0.21986982876101738,0.35,0,No Explanation
585,False,0.287046730347414,0.35,0,No Explanation
586,False,0.265952055659613,0.35,0,No Explanation
587,False,0.13109386901157064,0.35,0,No Explanation
588,False,0.2207056260370656,0.35,0,No Explanation
589,False,0.052697124107311054,0.35,0,No Explanation
590,False,0.39008961774511697,0.35,1,home_ownership::nan from 0.0 to 1.0
590,False,0.39008961774511697,0.35,2,purpose::small_business from 0.0 to 1.0
590,False,0.39008961774511697,0.35,3,verification_status::Not Verified from 1.0 to 0.0
590,False,0.39008961774511697,0.35,4,dti from 0.0 to 0.19066003584229377
590,False,0.39008961774511697,0.35,5,emp_length::9 years from 0.0 to 1.0
590,False,0.39008961774511697,0.35,6,revol_bal from 0.0 to 0.1916900900900903
590,False,0.39008961774511697,0.35,6,home_ownership::ANY from 1.0 to 0.0
590,False,0.39008961774511697,0.35,7,revol_bal from 0.0 to 0.1916900900900903
590,False,0.39008961774511697,0.35,7,open_acc from 0.13109411662466325 to 0.2093490759247994
590,False,0.39008961774511697,0.35,8,revol_bal from 0.0 to 0.1916900900900903
590,False,0.39008961774511697,0.35,8,emp_length::3 years from 1.0 to 0.0
590,False,0.39008961774511697,0.35,9,loan_amnt from 0.1111111111111111 to 0.01732592592592593
590,False,0.39008961774511697,0.35,9,revol_bal from 0.0 to 0.1916900900900903
590,False,0.39008961774511697,0.35,9,delinq_2yrs from 0.5061728395061729 to 0.3236586851851852
591,False,0.353787736528973,0.35,1,home_ownership::nan from 0.0 to 1.0
591,False,0.353787736528973,0.35,2,purpose::small_business from 0.0 to 1.0
591,False,0.353787736528973,0.35,3,verification_status::Not Verified from 1.0 to 0.0
591,False,0.353787736528973,0.35,4,emp_length::9 years from 0.0 to 1.0
591,False,0.353787736528973,0.35,5,open_acc from 0.02785261145389764 to 0.2093490759247994
591,False,0.353787736528973,0.35,6,dti from 0.16129032258064502 to 0.19066003584229377
591,False,0.353787736528973,0.35,7,emp_length::3 years from 1.0 to 0.0
591,False,0.353787736528973,0.35,8,revol_bal from 0.16216216216216228 to 0.1916900900900903
592,True,0.1955987253089925,0.35,0,No Explanation
593,False,0.2034157610397222,0.35,0,No Explanation
594,False,0.12430825850286767,0.35,0,No Explanation
595,False,0.1511031980362753,0.35,0,No Explanation
596,False,0.1253999782070281,0.35,0,No Explanation
597,False,0.11749063824590339,0.35,0,No Explanation
598,False,0.22667671884010904,0.35,0,No Explanation
599,False,0.09995035983957595,0.35,0,No Explanation
600,False,0.35207729124398585,0.35,1,emp_length::6 years from 1.0 to 0.0
600,False,0.35207729124398585,0.35,2,purpose::small_business from 0.0 to 1.0
600,False,0.35207729124398585,0.35,3,dti from 0.0 to 0.19066003584229377
600,False,0.35207729124398585,0.35,4,emp_length::9 years from 0.0 to 1.0
600,False,0.35207729124398585,0.35,5,revol_bal from 0.0 to 0.1916900900900903
600,False,0.35207729124398585,0.35,6,home_ownership::ANY from 1.0 to 0.0
600,False,0.35207729124398585,0.35,7,open_acc from 0.13895889458590424 to 0.2093490759247994
601,False,0.12182026683123313,0.35,0,No Explanation
602,False,0.16046433620119532,0.35,0,No Explanation
603,True,0.1309016833303884,0.35,0,No Explanation
604,False,0.20342249887763986,0.35,0,No Explanation
605,False,0.3422838600972529,0.35,0,No Explanation
606,False,0.05406571361838692,0.35,0,No Explanation
607,False,0.07853061156157908,0.35,0,No Explanation
608,False,0.16773344090491285,0.35,0,No Explanation
609,False,0.1633273224642091,0.35,0,No Explanation
610,False,0.08813513342244046,0.35,0,No Explanation
611,False,0.3278964412650371,0.35,0,No Explanation
612,False,0.1697458287395685,0.35,0,No Explanation
613,False,0.22980344018625246,0.35,0,No Explanation
614,False,0.23509859726437166,0.35,0,No Explanation
615,True,0.07565827810135314,0.35,0,No Explanation
616,False,0.1311539711244399,0.35,0,No Explanation
617,False,0.10696915959970021,0.35,0,No Explanation
618,False,0.23892824615476457,0.35,0,No Explanation
619,False,0.15509739487353338,0.35,0,No Explanation
620,True,0.24513866174631013,0.35,0,No Explanation
621,False,0.10928491455242764,0.35,0,No Explanation
622,False,0.07626443301691384,0.35,0,No Explanation
623,False,0.24234395148915824,0.35,0,No Explanation
624,False,0.1618929833588982,0.35,0,No Explanation
625,False,0.1394778182464447,0.35,0,No Explanation
626,False,0.15037264694892477,0.35,0,No Explanation
627,False,0.2283102454321121,0.35,0,No Explanation
628,False,0.23305358417620228,0.35,0,No Explanation
